,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6,predicted,user_name,followers_count,verified
0,108024702,1/30/2017 17:27,0,Congestion ,102,3960,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:28,0,Congestion ,102,3960,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:29,0,Congestion ,102,4020,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:30,0,Congestion ,101,4020,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:31,0,Congestion ,101,4020,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:32,0,Congestion ,101,3960,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:33,0,Congestion ,100,4020,0.2,10,25.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:34,0,Congestion ,101,4080,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:35,0,Congestion ,101,3960,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:36,0,Congestion ,102,3780,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:37,0,Congestion ,101,3780,0.2,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:38,0,Congestion ,101,3780,0.3,9,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:39,0,Congestion ,100,3780,0.3,10,25.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:40,0,Congestion ,99,3780,0.3,10,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:41,0,Congestion ,99,3780,0.3,9,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:42,0,Congestion ,99,3660,0.3,9,25.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:43,1,Congestion ,98,3660,0.3,9,26.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:44,1,Congestion ,98,3720,0.3,9,26.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:45,1,Congestion ,96,3720,0.3,9,26.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:46,1,Congestion ,94,3660,0.3,9,27.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:47,1,Congestion ,91,3660,0.3,10,28.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:48,1,Congestion ,86,3660,0.3,10,29.0,27.0,26.0,2.0,,0.0,0.0
