,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6,predicted,user_name,followers_count,verified
0,103048502,1/8/2017 11:08,1,Congestion ,93,1620,1.0,5,37.0,36.0,41.0,2,,0,0
0,103048502,1/8/2017 11:09,1,Congestion ,90,1740,0.9,6,39.0,37.0,41.0,2,,0,0
0,103048502,1/8/2017 11:10,1,Congestion ,87,1860,0.9,6,40.0,37.0,43.0,2,,0,0
0,103048502,1/8/2017 11:11,1,Congestion ,85,1920,0.9,7,41.0,37.0,43.0,2,,0,0
0,103048502,1/8/2017 11:12,1,Congestion ,82,2160,0.8,8,42.0,37.0,42.0,2,,0,0
0,103048502,1/8/2017 11:13,1,Congestion ,77,2460,0.7,9,45.0,36.0,42.0,2,,0,0
0,103048502,1/8/2017 11:14,1,Congestion ,76,2640,0.4,10,46.0,37.0,43.0,2,,0,0
0,103048502,1/8/2017 11:15,1,Congestion ,72,2880,0.3,11,48.0,37.0,44.0,2,,0,0
0,103048502,1/8/2017 11:16,1,Congestion ,71,3060,0.3,11,49.0,36.0,44.0,2,,0,0
0,103048502,1/8/2017 11:17,1,Congestion ,68,3300,0.3,12,51.0,37.0,44.0,2,,0,0
0,103048502,1/8/2017 11:18,1,Congestion ,68,3840,0.2,13,51.0,37.0,44.0,2,,0,0
0,103048502,1/8/2017 11:19,1,Congestion ,64,4080,0.2,14,54.0,37.0,44.0,2,,0,0
0,103048502,1/8/2017 11:20,1,Congestion ,61,4020,0.2,15,57.0,37.0,45.0,2,,0,0
0,103048502,1/8/2017 11:21,1,Congestion ,58,4020,0.2,16,60.0,37.0,45.0,2,,0,0
0,103048502,1/8/2017 11:22,1,Congestion ,55,3960,0.2,17,63.0,36.0,45.0,2,,0,0
0,103048502,1/8/2017 11:23,1,Congestion ,51,3900,0.2,19,68.0,36.0,45.0,2,,0,0
0,103048502,1/8/2017 11:24,1,Congestion ,48,3900,0.2,20,72.0,37.0,45.0,2,,0,0
0,103048502,1/8/2017 11:25,1,Congestion ,43,3780,0.2,22,81.0,36.0,47.0,2,,0,0
0,103048502,1/8/2017 11:26,1,Congestion ,42,3780,0.2,22,83.0,36.0,47.0,2,,0,0
