,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6,predicted,user_name,followers_count,verified
0,199131002,1/2/2017 10:02,0,Congestion ,111,3900,0.4,6,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:03,0,Congestion ,111,3900,0.4,6,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:04,0,Congestion ,111,3840,0.4,6,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:05,0,Congestion ,111,3960,0.4,7,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:06,0,Congestion ,111,4020,0.4,7,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:07,0,Congestion ,111,4140,0.3,7,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:08,0,Congestion ,111,4260,0.3,7,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:09,0,Congestion ,111,4260,0.3,7,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:10,0,Congestion ,111,4380,0.3,7,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:11,0,Congestion ,111,4320,0.3,7,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:12,0,Congestion ,111,4260,0.3,7,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:13,0,Congestion ,111,4260,0.3,7,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:14,0,Congestion ,111,4200,0.3,7,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:15,0,Congestion ,111,4260,0.3,7,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:16,0,Congestion ,111,4260,0.3,7,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:17,0,Congestion ,109,4440,0.3,8,32.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:18,0,Congestion ,109,4560,0.3,8,32.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:19,0,Congestion ,109,4500,0.3,8,32.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:20,0,Congestion ,109,4560,0.3,8,32.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:21,0,Congestion ,109,4680,0.3,8,32.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:22,0,Congestion ,109,4800,0.3,8,32.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:23,0,Congestion ,109,4860,0.3,8,32.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:24,0,Congestion ,109,4920,0.3,8,32.0,37.0,32.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:25,0,Congestion ,109,4980,0.3,8,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:26,0,Congestion ,109,4800,0.3,8,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:27,0,Congestion ,109,4980,0.3,8,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:28,0,Congestion ,109,5040,0.3,8,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:29,0,Congestion ,109,5040,0.3,8,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:30,0,Congestion ,109,5040,0.3,8,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:31,0,Congestion ,109,5040,0.3,8,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:32,0,Congestion ,109,5160,0.3,9,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:33,0,Congestion ,109,5160,0.3,9,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:34,0,Congestion ,109,5100,0.3,8,32.0,37.0,33.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:35,0,Congestion ,109,5100,0.3,9,32.0,37.0,34.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:36,0,Congestion ,109,5100,0.3,9,32.0,37.0,34.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:37,0,Congestion ,109,5160,0.3,9,32.0,37.0,34.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:38,0,Congestion ,108,5220,0.3,9,33.0,37.0,35.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:39,0,Congestion ,108,5220,0.3,9,33.0,37.0,35.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:40,0,Congestion ,108,5220,0.3,9,33.0,37.0,35.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:41,0,Congestion ,108,5340,0.3,9,33.0,37.0,35.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:43,0,Congestion ,106,5460,0.3,9,33.0,37.0,35.0,2.0,,0.0,0.0
